;Unnamed: 0;COMMUNE;MEN_REL;WOMEN_REL;ILTUU_1_REL;ILTUU_2_REL;ILTUU_3_REL;ILTUU_4_REL;ILTUU_5_REL;ILTUU_Z_REL;TRANS_1_REL;TRANS_2_REL;TRANS_3_REL;TRANS_4_REL;TRANS_5_REL;TRANS_6_REL;TRANS_Z_REL;VOIT_0_REL;VOIT_1_REL;VOIT_2_REL;VOIT_3_REL;VOIT_X_REL;VOIT_Z_REL;NA5_AZ_REL;NA5_BE_REL;NA5_FZ_REL;NA5_GU_REL;NA5_OQ_REL;NA5_ZZ_REL;POIDS_VILLE;NB_HABITANTS;INDICE_DENSITE
1526;1526;19258;122.27542099843429;84.02410745963617;112.19053117646185;94.10899728160862;0.0;0.0;0.0;0;19.684176646998356;19.62613264070867;0.0;4.92086204020935;162.06835713015408;162.06835713015408;0;48.09302870150525;74.66361524350751;29.17244854081856;54.37043597223913;0;0.0;14.70307622430493;14.76765930854283;44.00322525795237;49.09397163425837;83.73159603301195;0;206.29952845807043;609.0;3.0
1527;1527;19259;50.0;35.0;35.0;50.0;0.0;0.0;0.0;0;5.0;0.0;0.0;0.0;80.0;80.0;0;0.0;10.0;65.0;10.0;0;0.0;5.0;5.0;15.0;30.0;30.0;0;85.0;234.0;4.0
1528;1528;19260;39.6363636363636;54.49999999999996;29.727272727272695;64.40909090909086;0.0;0.0;0.0;0;0.0;0.0;4.95454545454545;0.0;89.1818181818181;89.1818181818181;0;0.0;34.681818181818144;34.681818181818144;24.77272727272725;0;0.0;9.9090909090909;9.9090909090909;0.0;44.59090909090905;29.727272727272695;0;94.13636363636355;218.0;3.0
1529;1529;19261;175.6374565735591;141.22996178426706;217.30937663003635;99.5580417277898;0.0;0.0;0.0;0;55.346811863380296;51.09700349459844;0.0;0.0;210.4236029998474;210.4236029998474;0;5.33174030373229;92.19940877541924;115.35252569829788;53.96867202072873;0;50.01507155964801;17.9104640324892;18.81407710031833;29.731950799117392;32.62953919846158;217.78138722743967;0;316.8674183578262;754.0;3.0
1530;1530;19262;22.89655172413792;17.17241379310344;5.72413793103448;34.34482758620688;0.0;0.0;0.0;0;0.0;5.72413793103448;0.0;0.0;34.34482758620688;34.34482758620688;0;0.0;17.17241379310344;17.17241379310344;5.72413793103448;0;0.0;5.72413793103448;0.0;0.0;17.17241379310344;17.17241379310344;0;40.06896551724137;166.0;4.0
1531;1531;19263;85.0;60.0;25.0;120.0;0.0;0.0;0.0;0;5.0;0.0;0.0;0.0;130.0;130.0;0;0.0;45.0;60.0;40.0;0;0.0;15.0;5.0;20.0;75.0;30.0;0;145.0;295.0;4.0
1532;1532;19264;100.2305635927221;70.16147359797867;95.2689436729747;75.12309351772608;0.0;0.0;0.0;0;4.98174122078706;5.00154662802779;4.98174122078706;0.0;155.42700812109888;155.42700812109888;0;0.0;65.06042593715503;100.33006462551796;5.00154662802779;0;0.0;15.064371372295572;5.00154662802779;10.06282474426778;50.01586028513237;90.24743416097726;0;170.39203719070076;506.0;4.0
1533;1533;19265;66.21849750342638;60.6110949071127;81.50225204141391;45.32734036912517;0.0;0.0;0.0;0;20.18542415202885;10.0137953439558;0.0;0.0;96.63037291455444;96.63037291455444;0;0.0;30.14880814054912;66.32207283764775;30.3587114323422;0;0.0;15.020693015933702;15.178526480050948;5.0068976719779;31.06389159053446;60.55958365204207;0;126.82959241053908;341.0;4.0
1534;1534;19266;29.693877551020385;24.744897959183653;19.79591836734692;34.64285714285712;0.0;0.0;0.0;0;9.89795918367346;4.94897959183673;0.0;0.0;39.59183673469384;39.59183673469384;0;0.0;0.0;39.59183673469384;14.846938775510193;0;0.0;19.79591836734692;4.94897959183673;0.0;9.89795918367346;19.79591836734692;0;54.43877551020404;97.0;4.0
1535;1535;19268;10.27027027027028;5.13513513513514;0.0;15.40540540540542;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;15.40540540540542;15.40540540540542;0;0.0;0.0;15.40540540540542;0.0;0;0.0;0.0;0.0;0.0;0.0;15.40540540540542;0;15.40540540540542;38.0;4.0
1536;1536;19269;225.8021697990725;178.54125053880148;288.8167288127671;115.52669152510686;0.0;0.0;0.0;0;31.50727950684732;42.00970600912976;0.0;10.50242650228244;320.3240083196144;320.3240083196144;0;21.00485300456488;173.29003728766023;136.53154452967172;73.5169855159771;0;0.0;36.758492757988535;47.26091926027098;36.758492757988535;131.2803312785305;152.2851842830954;0;404.3434203378739;1327.0;3.0
1537;1537;19270;115.62613430127048;100.5444646098004;50.27223230490021;165.89836660617067;0.0;0.0;0.0;0;20.10889292196008;0.0;0.0;0.0;191.0344827586208;191.0344827586208;0;0.0;60.32667876588025;125.68058076225051;30.16333938294012;0;0.0;45.24500907441018;25.1361161524501;40.21778584392016;50.27223230490021;55.29945553539023;0;216.1705989110709;554.0;3.0
1538;1538;19271;59.26530612244896;24.6938775510204;9.87755102040816;74.0816326530612;0.0;0.0;0.0;0;4.93877551020408;0.0;0.0;0.0;79.02040816326527;79.02040816326527;0;0.0;24.6938775510204;34.57142857142856;24.6938775510204;0;0.0;9.87755102040816;4.93877551020408;4.93877551020408;44.44897959183672;19.75510204081632;0;83.95918367346937;242.0;3.0
1539;1539;19272;3227.885456147098;2845.564634879586;0.0;0.0;4309.24761895326;195.97831162535005;1568.2241604480732;0;791.9324694327938;757.686261244063;60.24802742477011;63.14342428836412;4212.118819288721;4212.118819288721;0;376.4771546966402;2181.5698955343664;2163.0374845552988;512.1546377771595;0;840.2109184632185;121.52485680593637;566.752987697048;309.67302403484683;1996.035705101886;3079.4635173869665;0;6073.450091026683;14705.0;2.0
1541;1541;19274;856.5534611523369;934.5618529867904;0.0;0.0;283.0357292191;1041.297959051657;466.7816258683703;0;20.38391208762525;9.5491267098611;10.13199882108255;14.666798909388447;1716.35650363248;1716.35650363248;0;10.0148896030675;448.730705740561;1054.1790585765084;278.1906602189904;0;0.0;5.12595663327135;240.8259905064095;132.22964273849675;780.5005106343818;632.4332136265677;0;1791.1153141391271;4186.0;2.0
1543;1543;19276;507.66626373128497;418.1545096213396;0.0;0.0;472.9044035149849;0.0;452.9163698376398;0;49.79356700819999;84.7216182895883;0.0;19.941619324884183;731.510959310796;731.510959310796;0;29.98791062335247;244.49645214295268;556.8254264080213;94.51098417829826;0;0.0;34.91277683551887;104.63277953984124;59.71921549807336;368.1661175867652;358.38988389242604;0;925.8207733526248;2796.0;3.0
1544;1544;19277;24.827586206896548;39.72413793103448;14.896551724137929;49.655172413793096;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;64.55172413793102;64.55172413793102;0;0.0;4.96551724137931;34.75862068965517;24.827586206896548;0;0.0;9.93103448275862;4.96551724137931;9.93103448275862;29.793103448275858;9.93103448275862;0;64.55172413793102;144.0;4.0
1545;1545;19278;502.6071417950344;462.28638319382617;0.0;0.0;186.0524181866391;472.5368737611064;306.3042330411151;0;24.98570376588099;20.147167627756986;0.0;4.92138530667143;899.830858444772;899.830858444772;0;9.9505705592903;156.64274269733994;618.014632542862;180.28557918936835;0;0.0;25.25890203620763;150.94939872572724;80.26008029460675;402.0940350953397;306.3311088369793;0;964.8935249888606;2439.0;3.0
1546;1546;19279;66.81818181818176;71.59090909090902;0.0;0.0;14.31818181818181;23.86363636363635;100.22727272727263;0;0.0;0.0;0.0;0.0;138.40909090909085;138.40909090909085;0;0.0;14.31818181818181;100.22727272727263;23.86363636363635;0;0.0;0.0;42.95454545454543;14.31818181818181;47.72727272727269;33.40909090909089;0;138.40909090909076;378.0;3.0
1547;1547;19280;30.167597765363094;55.307262569832346;35.19553072625695;50.2793296089385;0.0;0.0;0.0;0;10.0558659217877;10.0558659217877;0.0;5.02793296089385;60.3351955307262;60.3351955307262;0;0.0;20.1117318435754;30.167597765363094;35.19553072625695;0;0.0;15.083798882681547;15.083798882681547;5.02793296089385;35.19553072625695;15.083798882681547;0;85.47486033519544;180.0;3.0
1548;1548;19281;4.86111111111111;9.72222222222222;0.0;14.583333333333329;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;14.583333333333329;14.583333333333329;0;0.0;4.86111111111111;9.72222222222222;0.0;0;0.0;0.0;0.0;0.0;0.0;14.583333333333329;0;14.583333333333329;70.0;4.0
1549;1549;19283;20.55555555555556;10.27777777777778;10.27777777777778;20.55555555555556;0.0;0.0;0.0;0;5.13888888888889;0.0;0.0;0.0;25.69444444444445;25.69444444444445;0;0.0;0.0;30.83333333333334;0.0;0;0.0;10.27777777777778;10.27777777777778;0.0;5.13888888888889;5.13888888888889;0;30.833333333333343;74.0;4.0
1552;1552;19286;151.96261682242982;91.17757009345787;75.9813084112149;167.1588785046728;0.0;0.0;0.0;0;5.06542056074766;0.0;0.0;25.327102803738303;212.74766355140176;212.74766355140176;0;15.19626168224298;81.04672897196257;91.17757009345787;55.719626168224266;0;0.0;50.654205607476605;45.588785046728944;15.19626168224298;86.11214953271022;45.588785046728944;0;243.14018691588768;542.0;3.0
1553;1553;19287;70.52434456928839;70.52434456928839;40.2996254681648;100.749063670412;0.0;0.0;0.0;0;25.187265917603;0.0;0.0;0.0;115.86142322097378;115.86142322097378;0;0.0;20.1498127340824;100.749063670412;20.1498127340824;0;0.0;25.187265917603;25.187265917603;5.0374531835206;45.3370786516854;40.2996254681648;0;141.04868913857678;269.0;4.0
1554;1554;19288;236.65888250835985;268.2346259655102;126.70903353843649;378.1844749354335;0.0;0.0;0.0;0;10.13672268307492;10.13672268307492;0.0;5.06836134153746;479.5517017661827;479.5517017661827;0;0.0;131.77739487997394;304.1016804922476;45.61525207383714;0;23.39918102781125;35.09000425478701;70.95705878152444;40.54689073229968;191.0436304345227;167.2559242707362;0;504.8935084738701;1248.0;3.0
1555;1555;19289;186.65575754997047;138.73919059578287;50.43165696820584;274.9632911775475;0.0;0.0;0.0;0;20.248681982436537;5.17235998215367;0.0;0.0;295.24230414518763;295.24230414518763;0;0.0;61.04225238340759;182.3351656839297;82.01753007841606;0;0.0;34.67815832101779;53.64944701372768;39.85183938710945;103.91051177221884;93.30499165167954;0;325.39494814575335;679.0;3.0
1557;1557;2A004;15074.837471451236;14169.212407016856;0.0;0.0;26036.20195506266;1719.7877201480703;1488.0602032573624;0;511.3330331685375;2874.2660096086565;182.9001419844821;2632.925800347365;21718.962329306796;21718.962329306796;0;1367.529601004882;13073.86587637534;12433.965254683142;2099.3313979459845;0;269.3577484587443;178.57649305890746;1528.8651743419714;2627.453390265788;14014.27547304035;10894.879347761078;0;29244.049878468093;70817.0;2.0
1558;1558;2A006;851.1370016844467;751.4458169567656;0.0;0.0;202.2038180797304;1306.3307130825376;94.04828747894436;0;24.45255474452555;15.047725996631105;5.642897248736664;99.69118472768103;1451.165075800112;1451.165075800112;0;15.988208871420548;314.1212801796743;844.5536215609206;427.91970802919695;0;0.0;15.047725996631105;102.51263335204936;165.52498596294214;691.2549129702413;628.2425603593485;0;1602.5828186412125;3350.0;3.0
1559;1559;2A008;349.2241362218741;317.9668138387544;0.0;0.0;150.14647053889527;22.583281861231495;494.4611976605016;0;21.601400041177957;18.65575458101732;1.963763640107086;12.76446366069606;599.441104476934;599.441104476934;0;12.76446366069606;216.995882231833;333.8398188182046;86.40560016471179;0;17.18518518518292;10.800700020588971;46.12129623275093;38.29339098208818;314.93972044929694;257.0358423759035;0;667.1909500606284;1738.0;3.0
1560;1560;2A011;8.0;8.0;4.0;12.0;0.0;0.0;0.0;0;0.0;0.0;0.0;1.0;15.0;15.0;0;0.0;4.0;9.0;3.0;0;0.0;0.0;0.0;1.0;5.0;10.0;0;16.0;52.0;3.0
1561;1561;2A014;16.47058823529408;13.382352941176444;3.08823529411764;26.76470588235288;0.0;0.0;0.0;0;0.0;1.02941176470588;0.0;0.0;28.823529411764643;28.823529411764643;0;0.0;6.176470588235281;14.411764705882325;9.26470588235292;0;0.0;1.02941176470588;2.05882352941176;1.02941176470588;11.323529411764682;14.411764705882325;0;29.852941176470523;70.0;4.0
1562;1562;2A017;430.57785708285047;404.7721387470076;0.0;0.0;149.72610956617;628.3976981144699;57.22618814921809;0;18.077399602254207;8.105371679608883;2.9647288877304856;26.10893108911453;777.0572927995823;777.0572927995823;0;4.040286289845209;188.544457005918;438.41925022332407;204.3460023107708;0;0.0;24.054158593245205;75.28266534699988;75.97468697324835;369.5356336904227;290.502851225942;0;835.349995829858;1825.0;3.0
1563;1563;2A018;37.524999999999984;30.612500000000008;16.7875;51.34999999999999;0.0;0.0;0.0;0;4.9375;1.975;0.0;0.9875;58.26249999999999;58.26249999999999;0;1.975;20.737500000000004;32.5875;12.837500000000004;0;0.0;6.9125;5.925;11.850000000000003;17.775000000000002;25.675000000000004;0;68.13749999999999;158.0;4.0
1564;1564;2A019;9.0;7.0;6.0;10.0;0.0;0.0;0.0;0;1.0;2.0;0.0;0.0;13.0;13.0;0;0.0;10.0;5.0;1.0;0;0.0;3.0;0.0;1.0;5.0;7.0;0;16.0;55.0;4.0
1565;1565;2A021;13.0;13.0;8.0;18.0;0.0;0.0;0.0;0;0.0;2.0;0.0;0.0;24.0;24.0;0;0.0;6.0;15.0;5.0;0;0.0;4.0;2.0;3.0;9.0;8.0;0;26.0;77.0;4.0
1566;1566;2A022;17.0;16.0;14.0;19.0;0.0;0.0;0.0;0;0.0;2.0;0.0;0.0;30.0;30.0;0;1.0;10.0;12.0;10.0;0;0.0;6.0;1.0;2.0;10.0;14.0;0;33.0;80.0;4.0
1567;1567;2A024;47.0;34.0;43.0;38.0;0.0;0.0;0.0;0;9.0;3.0;0.0;0.0;68.0;68.0;0;12.0;20.0;35.0;14.0;0;0.0;6.0;2.0;21.0;24.0;28.0;0;81.0;187.0;4.0
1568;1568;2A026;47.76630434782625;29.47282608695661;20.3260869565218;56.91304347826103;0.0;0.0;0.0;0;2.03260869565218;3.04891304347827;0.0;0.0;71.1413043478263;71.1413043478263;0;3.04891304347827;38.61956521739144;24.39130434782616;11.179347826086987;0;0.0;8.13043478260872;3.04891304347827;12.19565217391308;34.55434782608707;19.30978260869571;0;77.23913043478285;187.0;4.0
1569;1569;2A027;11.0;7.0;10.0;8.0;0.0;0.0;0.0;0;0.0;2.0;0.0;0.0;15.0;15.0;0;0.0;14.0;4.0;0.0;0;0.0;0.0;1.0;1.0;7.0;9.0;0;18.0;54.0;4.0
1570;1570;2A028;31.0;20.0;19.0;32.0;0.0;0.0;0.0;0;0.0;1.0;0.0;0.0;50.0;50.0;0;0.0;22.0;23.0;6.0;0;0.0;5.0;0.0;14.0;13.0;19.0;0;51.0;145.0;4.0
1571;1571;2A031;120.0;85.0;81.0;124.0;0.0;0.0;0.0;0;4.0;13.0;0.0;0.0;188.0;188.0;0;3.0;70.0;110.0;22.0;0;0.0;18.0;22.0;11.0;82.0;72.0;0;205.0;525.0;3.0
1572;1572;2A032;976.6728901390792;917.001020287616;0.0;0.0;309.3163062427325;0.0;1584.3576041839628;0;28.502711241522903;13.477820597960216;0.0;57.00542248304582;1772.0823575333034;1772.0823575333034;0;16.708485900203083;457.0262319761431;989.7320765590885;427.5406686228436;0;2.666447368417047;23.306341715726735;130.71933086629474;196.5704223553304;859.0127456927937;684.0650697965498;0;1893.6739104266956;4053.0;3.0
1573;1573;2A035;42.21818181818183;32.400000000000006;33.38181818181819;41.23636363636365;0.0;0.0;0.0;0;10.800000000000002;4.90909090909091;0.0;0.0;58.909090909090935;58.909090909090935;0;2.945454545454546;34.363636363636374;34.363636363636374;2.945454545454546;0;0.0;2.945454545454546;1.963636363636364;3.927272727272728;39.27272727272728;26.50909090909091;0;74.61818181818184;162.0;4.0
1574;1574;2A038;11.076923076923077;10.153846153846152;3.692307692307692;17.538461538461537;0.0;0.0;0.0;0;2.769230769230769;0.923076923076923;0.0;0.0;16.615384615384613;16.615384615384613;0;0.0;7.384615384615384;10.153846153846152;3.692307692307692;0;0.0;0.0;0.0;0.0;8.307692307692307;12.923076923076923;0;21.23076923076923;48.0;4.0
1575;1575;2A040;85.0;71.0;47.0;109.0;0.0;0.0;0.0;0;7.0;10.0;1.0;8.0;124.0;124.0;0;4.0;39.0;79.0;34.0;0;0.0;7.0;10.0;7.0;66.0;66.0;0;156.0;376.0;3.0
1576;1576;2A041;690.0;546.0;0.0;0.0;1044.0;0.0;192.0;0;77.0;90.0;4.0;69.0;986.0;986.0;0;31.0;446.0;569.0;183.0;0;7.0;37.0;53.0;120.0;683.0;343.0;0;1236.0;3189.0;3.0
1577;1577;2A048;106.46774193548382;108.56451612903258;92.12903225806444;122.90322580645196;0.0;0.0;0.0;0;17.387096774193417;5.096774193548216;2.0483870967742;4.0967741935484;184.354838709678;184.354838709678;0;3.0483870967740154;54.25806451612903;132.12096774193589;25.6048387096775;0;0.0;7.169354838709699;11.2661290322581;21.5080645161291;91.10483870967732;83.98387096774219;0;215.0322580645164;511.0;3.0
1579;1579;2A060;16.7384615384616;18.8307692307693;5.2307692307692495;30.338461538461647;0.0;0.0;0.0;0;1.04615384615385;0.0;0.0;0.0;33.4769230769232;33.4769230769232;0;0.0;10.4615384615385;20.923076923077;4.1846153846154;0;0.0;6.276923076923099;5.2307692307692495;0.0;13.600000000000048;10.4615384615385;0;35.5692307692309;68.0;4.0
1582;1582;2A064;5.0;5.0;1.0;9.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;10.0;10.0;0;0.0;3.0;4.0;3.0;0;0.0;1.0;1.0;0.0;4.0;4.0;0;10.0;32.0;3.0
1583;1583;2A065;270.62733166296334;223.83856160383607;381.7428211696077;112.72307209719168;0.0;0.0;0.0;0;47.891009072394354;53.45608973949648;0.0;13.026496957564868;376.1619683822785;376.1619683822785;0;23.32774863888473;241.12495547888665;163.62653572517922;66.38665342384881;0;0.0;22.937059259228143;18.832985422663132;57.495839829452834;254.3512989601872;140.84870979526806;0;494.4658932667994;1313.0;3.0
1584;1584;2A066;11.0;7.0;7.0;11.0;0.0;0.0;0.0;0;0.0;2.0;0.0;0.0;16.0;16.0;0;0.0;5.0;8.0;5.0;0;0.0;1.0;0.0;4.0;6.0;7.0;0;18.0;57.0;4.0
1585;1585;2A070;68.754901377328;56.5724526992641;52.59560401978174;72.73175005681036;0.0;0.0;0.0;0;3.895436367762577;5.015198459077223;0.0;2.938021100293767;113.47869814945852;113.47869814945852;0;6.037263649340654;43.14821224258511;47.10925564361049;29.032622541055844;0;0.0;8.609922785161531;9.932738003613755;8.997547085738482;57.20903067446814;40.57811552761018;0;125.32735407659209;394.0;3.0
1586;1586;2A071;47.89952153110043;34.650717703349244;36.68899521531097;45.86124401913871;0.0;0.0;0.0;0;6.11483253588516;3.05741626794258;1.01913875598086;2.03827751196172;70.32057416267935;70.32057416267935;0;4.07655502392344;30.57416267942581;34.650717703349244;13.24880382775118;0;0.0;12.22966507177032;3.05741626794258;17.325358851674622;28.535885167464087;21.40191387559807;0;82.55023923444968;213.0;4.0
1587;1587;2A085;324.0;336.0;127.0;533.0;0.0;0.0;0.0;0;22.0;17.0;0.0;19.0;598.0;598.0;0;4.0;174.0;340.0;142.0;0;0.0;11.0;51.0;51.0;287.0;260.0;0;660.0;1484.0;3.0
1588;1588;2A089;32.0;16.0;20.0;28.0;0.0;0.0;0.0;0;1.0;4.0;0.0;0.0;41.0;41.0;0;1.0;18.0;17.0;12.0;0;0.0;2.0;2.0;1.0;29.0;14.0;0;48.0;133.0;4.0
1589;1589;2A090;125.3929414703892;120.92685983375186;126.53175702231592;119.78804428182512;0.0;0.0;0.0;0;11.847705641803651;10.884698734803498;0.0;1.906791325266286;219.6259958796097;219.6259958796097;0;0.953395662633143;77.95065970071757;121.34045770861962;46.0752882321707;0;0.0;15.423244171737949;21.143737233519943;14.0144523095354;80.9324982759575;114.80586931339025;0;246.31980130414104;688.0;3.0
1590;1590;2A091;34.0;24.0;24.0;34.0;0.0;0.0;0.0;0;3.0;2.0;0.0;0.0;53.0;53.0;0;1.0;26.0;17.0;14.0;0;0.0;12.0;5.0;6.0;16.0;19.0;0;58.0;171.0;4.0
1591;1591;2A092;209.2264973457577;180.34460665444905;163.88315078149043;225.6879532187163;0.0;0.0;0.0;0;27.84238403148758;20.611919705802453;2.05699845408616;8.2462192416865;322.5728348340609;322.5728348340609;0;9.287478836695067;144.38737090702165;186.46634236536931;49.429911891120696;0;0.0;4.11946195413905;14.43543356664004;45.33054748313367;200.9547444770453;124.73091651924868;0;389.57110400020673;1134.0;3.0
1593;1593;2A098;123.0;110.0;104.0;129.0;0.0;0.0;0.0;0;21.0;4.0;0.0;3.0;199.0;199.0;0;1.0;86.0;113.0;33.0;0;0.0;6.0;16.0;32.0;116.0;63.0;0;233.0;707.0;4.0
1594;1594;2A099;65.42222222222209;33.733333333333256;66.44444444444431;32.71111111111104;0.0;0.0;0.0;0;8.17777777777776;8.17777777777776;0.0;0.0;81.77777777777762;81.77777777777762;0;7.155555555555541;41.91111111111102;37.82222222222213;12.26666666666664;0;0.0;6.13333333333332;15.333333333333302;26.577777777777715;19.42222222222217;31.68888888888881;0;99.15555555555534;276.0;4.0
1595;1595;2A100;11.0;9.0;11.0;9.0;0.0;0.0;0.0;0;1.0;2.0;1.0;0.0;16.0;16.0;0;0.0;10.0;8.0;2.0;0;0.0;5.0;1.0;0.0;5.0;9.0;0;20.0;67.0;4.0
1596;1596;2A103;451.0;431.0;119.0;763.0;0.0;0.0;0.0;0;22.0;7.0;2.0;26.0;806.0;806.0;0;8.0;194.0;450.0;230.0;0;0.0;22.0;64.0;94.0;394.0;308.0;0;882.0;2039.0;3.0
1598;1598;2A108;37.65296803652968;22.789954337899555;39.63470319634704;20.8082191780822;0.0;0.0;0.0;0;2.972602739726028;9.90867579908676;0.0;0.990867579908676;46.57077625570776;46.57077625570776;0;2.972602739726028;18.826484018264846;26.753424657534257;11.890410958904113;0;0.0;8.917808219178085;3.963470319634704;5.945205479452056;19.817351598173524;21.79908675799088;0;60.44292237442923;217.0;4.0
1599;1599;2A114;314.903998998995;254.7633104944433;264.9879143152983;304.67939517814;0.0;0.0;0.0;0;20.3743327086051;8.13067112636302;1.02283828410967;9.18820597361343;524.8445190688649;524.8445190688649;0;12.27865371661252;198.18859281125543;287.0772243232313;72.122838642339;0;0.0;43.79117152541427;22.4112285044054;52.90159165587055;274.1591133117065;176.4042044960416;0;569.6673094934383;1465.0;3.0
1600;1600;2A115;42.09333333333347;32.85333333333344;24.64000000000008;50.30666666666683;0.0;0.0;0.0;0;3.08000000000001;5.13333333333335;0.0;0.0;65.70666666666688;65.70666666666688;0;1.02666666666667;25.66666666666675;42.09333333333347;6.16000000000002;0;0.0;4.10666666666668;5.13333333333335;9.24000000000003;24.64000000000008;31.82666666666677;0;74.94666666666691;154.0;4.0
1601;1601;2A117;14.814814814814806;5.925925925925925;3.950617283950616;16.79012345679012;0.0;0.0;0.0;0;0.0;0.987654320987654;0.0;0.0;18.76543209876543;18.76543209876543;0;0.987654320987654;2.962962962962962;6.913580246913579;9.87654320987654;0;0.0;2.962962962962962;0.0;0.0;7.901234567901232;9.87654320987654;0;20.74074074074073;80.0;4.0
1602;1602;2A118;45.13207547169812;42.18867924528302;26.49056603773585;60.83018867924528;0.0;0.0;0.0;0;6.867924528301886;7.849056603773584;0.0;0.0;72.60377358490564;72.60377358490564;0;3.924528301886792;27.471698113207548;35.32075471698113;20.60377358490566;0;0.0;6.867924528301886;7.849056603773584;12.754716981132075;33.35849056603773;26.49056603773585;0;87.32075471698113;208.0;4.0
1603;1603;2A119;24.671532846715326;18.02919708029197;6.642335766423356;36.05839416058395;0.0;0.0;0.0;0;1.897810218978102;0.0;0.0;0.0;38.90510948905109;38.90510948905109;0;0.948905109489051;17.080291970802918;15.182481751824817;9.48905109489051;0;0.0;5.693430656934305;2.846715328467153;1.897810218978102;25.620437956204377;6.642335766423356;0;42.700729927007295;130.0;4.0
1604;1604;2A127;19.220930232558064;16.18604651162784;9.10465116279066;26.302325581395245;0.0;0.0;0.0;0;0.0;1.01162790697674;0.0;0.0;34.39534883720916;34.39534883720916;0;0.0;15.174418604651098;18.209302325581323;2.02325581395348;0;0.0;4.04651162790696;1.01162790697674;4.04651162790696;7.081395348837179;19.220930232558064;0;35.406976744185904;87.0;4.0
1605;1605;2A128;14.636363636363702;16.7272727272728;4.1818181818182;27.1818181818183;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;31.363636363636505;31.363636363636505;0;0.0;11.500000000000052;16.7272727272728;3.13636363636365;0;0.0;3.13636363636365;2.0909090909091;1.04545454545455;13.590909090909152;11.500000000000052;0;31.363636363636505;92.0;4.0
1606;1606;2A129;6.0;5.0;2.0;9.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;11.0;11.0;0;0.0;3.0;7.0;1.0;0;0.0;2.0;0.0;2.0;2.0;5.0;0;11.0;43.0;4.0
1607;1607;2A130;772.1090534979428;698.2551440329222;0.0;0.0;539.0376249265139;0.0;931.326572604351;0;35.48824221046444;40.28395061728396;7.673133450911232;49.875367430923;1318.819811875368;1318.819811875368;0;40.28395061728396;526.5687830687832;640.7066431510877;262.80482069370964;0;0.0;23.9785420340976;88.24103468547916;116.0561434450324;680.0314520870079;562.0570252792477;0;1470.364197530865;3263.0;3.0
1608;1608;2A131;24.6969696969697;22.72121212121213;13.830303030303034;33.587878787878786;0.0;0.0;0.0;0;0.987878787878788;0.987878787878788;0.0;0.987878787878788;44.454545454545446;44.454545454545446;0;0.987878787878788;34.57575757575757;11.854545454545455;0.0;0;0.0;4.93939393939394;0.0;0.987878787878788;12.842424242424244;28.64848484848485;0;47.41818181818182;163.0;4.0
1609;1609;2A132;32.22068965517248;17.11724137931038;9.06206896551726;40.2758620689656;0.0;0.0;0.0;0;4.02758620689656;0.0;0.0;1.00689655172414;40.2758620689656;40.2758620689656;0;1.00689655172414;42.28965517241387;6.041379310344839;0.0;0;0.0;0.0;2.01379310344828;6.041379310344839;22.15172413793108;19.131034482758658;0;49.33793103448286;146.0;4.0
1610;1610;2A133;29.80132450331127;22.847682119205302;20.86092715231789;31.78807947019869;0.0;0.0;0.0;0;1.986754966887418;0.0;0.0;0.0;49.66887417218545;49.66887417218545;0;0.0;24.834437086092727;19.86754966887418;7.947019867549672;0;0.0;9.93377483443709;0.993377483443709;0.993377483443709;19.86754966887418;20.86092715231789;0;52.64900662251658;150.0;4.0
1611;1611;2A139;456.7633969170736;353.3893463648833;351.59927507658546;458.5534682053715;0.0;0.0;0.0;0;66.31971647598347;21.790763984965988;2.842273563256434;20.84333946388051;690.7772536251866;690.7772536251866;0;10.42166973194026;231.1715831448567;378.9698084341912;187.5900551749247;0;1.999626796044048;19.94830381973158;38.8444053645046;126.00746130436858;476.606922982932;148.74564981042005;0;810.1527432819569;1786.0;3.0
1612;1612;2A141;33.0;21.0;21.0;33.0;0.0;0.0;0.0;0;0.0;3.0;0.0;0.0;51.0;51.0;0;1.0;16.0;29.0;8.0;0;0.0;9.0;3.0;5.0;18.0;19.0;0;54.0;125.0;4.0
1614;1614;2A144;23.223300970873847;13.126213592233045;13.126213592233045;23.223300970873847;0.0;0.0;0.0;0;2.01941747572816;0.0;0.0;0.0;34.330097087378725;34.330097087378725;0;1.00970873786408;17.165048543689363;16.15533980582528;2.01941747572816;0;0.0;2.01941747572816;4.03883495145632;1.00970873786408;9.087378640776722;20.194174757281605;0;36.349514563106894;104.0;4.0
1615;1615;2A146;9.0;5.0;1.0;13.0;0.0;0.0;0.0;0;0.0;1.0;0.0;0.0;12.0;12.0;0;0.0;6.0;8.0;0.0;0;0.0;1.0;0.0;1.0;5.0;7.0;0;14.0;53.0;4.0
